ID_no,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,ranking
7569,39.2,8.7,36,190,C
7570,30.8,20.5,23,180,C
7571,24.1,21,34,165,C
7572,36.1,11.3,28,175,D
7573,46.8,19.1,49,200,C
7574,28.5,17.4,20,133,C
7575,44.4,16.5,45,224,A
7576,23.5,20,22,151,A
7577,44.5,10.1,49,219,C
7578,46.6,17.2,40,240,B
7579,45.5,26.2,50,230,B
7580,22.1,20.9,34,149,B
7581,34.4,4.3,61,204,D
7582,27.3,24.5,41,175,A
7583,36.3,-7,25,125,D
7584,32,2.8,37,176,D
7585,31.9,17.6,41,171,B
7586,39.7,7.4,27,168,C
7587,49.9,19.5,52,223,A
7588,50.1,17.5,45,215,D
7589,35.8,15.3,60,250,B
7590,50.1,15.9,47,226,A
7591,50.7,7.4,48,221,C
7592,16,15.7,3,155,D
7593,45.7,16.1,37,188,A
7594,16,-10.3,12,129,D
7595,29.2,23.6,24,158,C
7596,23.8,23.9,36,170,A
7597,53.8,17.2,57,221,A
7598,25.2,27.4,45,180,C
7599,45.7,15.4,43,220,B
7600,24.5,23.5,38,126,A
7601,40,16.8,35,185,C
7602,56.9,14.2,61,241,A
7603,56.8,16.5,55,253,A
7604,22,19.1,37,151,C
7605,31,26.6,40,155,B
7606,25.1,18.8,42,154,B
7607,51.7,2.5,43,193,D
7608,23.8,23.5,29,143,A
7609,26.7,-1.9,15,137,D
7610,26,11.1,31,168,C
7611,30.1,27.2,11,154,C
7612,20.4,20.9,13,147,B
7613,50.5,26,61,285,A
7614,22.6,28.8,42,162,A
7615,44,18.3,57,225,A
7616,37.9,22,56,205,B
7617,49.6,18.5,40,233,B
7618,29.8,14.3,45,198,C
7619,43.7,21.3,44,208,C
7620,23.7,26.1,31,105,C
7621,42.8,20.1,27,184,B
7622,16.9,19.8,16,146,D
7623,46.8,12.8,33,180,A
7624,47.9,19.5,56,247,A
7625,41.3,11,32,188,B
7626,47,15.9,54,246,B
7627,45.7,11.8,33,207,D
7628,49.6,11.3,60,269,C
7629,48.6,28.7,57,250,B
7630,46.4,14.3,48,220,C
7631,35.3,17.9,51,196,B
7632,26.8,9.4,29,148,D
7633,24.4,2,25,135,D
7634,47.1,15.3,40,217,B
7635,51.5,18.6,64,223,B
7636,43,-5.4,15,118,D
7637,48.1,6.2,51,232,C
7638,33.1,-3.5,40,236,D
7639,23.6,-3.8,13,146,D
7640,53.2,27.1,51,214,A
7641,46,17,40,197,D
7642,28.5,-6.5,22,169,D
7643,27.6,20.3,15,117,B
7644,47.7,21.9,51,220,A
7645,45,17.5,64,235,A
7646,50.2,24.4,62,246,A
7647,44.3,23.9,35,211,A
7648,47.6,17.2,28,212,D
7649,32.3,3.6,13,93,D
7650,39.9,5.3,39,225,C
7651,39.5,23.6,58,195,B
7652,36.1,13.1,21,212,D
7653,43.4,12.9,45,227,C
7654,44.1,17.7,51,255,A
7655,40.4,5.7,32,196,D
7656,40.9,17.3,38,180,A
7657,38.8,24,47,240,B
7658,41.2,-4.3,61,195,D
7659,45,21,57,235,A
7660,50.6,14.7,48,225,A
7661,26.8,14.4,12,173,D
7662,59.1,23.2,65,265,A
7663,45.6,9.2,61,205,C
7664,19.4,16.7,13,118,B
7665,44.3,22.7,52,216,B
7666,48.8,15.6,54,239,A
7667,27,17.4,43,162,C
7668,38.1,1.6,36,240,D
7669,26.8,0.9,25,193,D
7670,32,7.9,22,140,D
7671,36.6,17.1,48,242,C
7672,50.5,23.7,65,255,A
7673,49.7,15,58,266,B
7674,31.1,15.8,36,173,B
7675,47.8,15,64,210,A
7676,20.5,21.5,20,134,C
7677,32.7,18.9,27,117,C
7678,42.4,13.6,51,224,B
7679,56.4,24.2,57,222,A
7680,30.5,25.3,51,177,A
7681,20.9,9.9,0,82,D
7682,42.7,-13.9,31,214,D
7683,45.3,10.1,32,197,C
7684,50,26.1,59,242,A
7685,39.3,14.1,33,204,C
7686,26,25,33,95,B
7687,49.5,12.4,55,213,B
7688,33.6,10.7,36,210,B
7689,25.9,22.4,58,163,A
7690,31.6,18.2,39,183,B
7691,20.9,22.6,34,131,A
7692,60.8,22.6,46,237,B
7693,40.4,18.3,62,222,B
7694,22.4,16.5,12,158,C
7695,60.5,17.1,59,223,A
7696,33.1,12,46,187,B
7697,41.1,-11.5,50,198,D
7698,61,15.2,55,230,A
7699,41.4,12.9,44,201,C
7700,40.8,15,44,237,B
7701,29.4,20,51,170,A
7702,21.4,15.5,26,155,B
7703,45.7,19.9,44,208,A
7704,27.3,31.6,37,177,A
7705,31.8,12.4,52,193,C
7706,23.8,19.2,26,140,B
7707,47.4,17.1,56,216,C
7708,51.5,10.1,46,223,B
7709,42.1,16.3,57,186,B
7710,28.3,22.3,32,140,B
7711,41.3,18.5,40,200,A
7712,45.3,18.2,61,218,A
7713,26.6,15.8,10,101,D
7714,24.3,20,24,147,C
7715,59.1,28.1,67,247,A
7716,43,1.1,56,187,D
7717,30.5,24.7,56,179,A
7718,35.6,24.8,55,171,A
7719,32.9,20.5,38,171,A
7720,48,18.1,63,246,A
7721,20.7,23,23,0,C
7722,26,6.8,52,173,C
7723,43.1,17.8,33,194,A
7724,45.4,6.4,52,220,C
7725,35.6,2,55,234,D
7726,24.2,15.1,24,125,C
7727,21.9,21.3,21,141,B
7728,38,21.1,38,218,C
7729,35.8,9.5,31,173,B
7730,19.6,14.9,32,138,B
7731,54.2,16.5,45,179,D
7732,38.6,13,36,191,C
7733,44.2,22.3,53,232,A
7734,51.1,13.8,45,201,D
7735,39.3,9.5,25,189,B
7736,25.2,19.8,24,155,C
7737,25.8,18.2,30,131,B
7738,41.6,3,39,215,C
7739,36.2,16.1,50,168,C
7740,25.9,27.1,44,192,A
7741,43.3,-9,32,215,D
7742,48,14.2,58,219,B
7743,31.3,25.9,48,167,A
7744,45.3,16.9,34,201,C
7745,51.9,-10.4,49,172,D
7746,25.9,23.2,20,141,D
7747,60.8,28.3,50,240,D
7748,40.9,13.2,46,190,B
7749,47.8,0.4,34,191,D
7750,26.7,18.4,24,123,D
7751,28.9,22.1,33,150,A
7752,45.4,20.8,57,234,A
7753,32.5,14,44,162,D
7754,25.2,22.5,20,108,B
7755,56.9,15,60,236,A
7756,51.3,9.9,51,245,C
7757,33.8,13.2,35,162,D
7758,36.9,14.9,41,217,B
7759,38.5,15,41,222,B
7760,43.5,19,56,126,D
7761,34.7,14.4,58,228,A
7762,56.9,15,41,230,B
7763,41.9,7.3,44,225,C
7764,25.2,27.7,45,180,B
7765,37.4,-11.6,28,188,D
7766,49.9,20.5,59,238,A
7767,39.4,10.4,46,182,C
7768,27,26.5,40,163,B
7769,48.9,19.8,36,215,C
7770,48,19.2,53,234,A
7771,31.3,15.6,45,238,C
7772,27.7,15.5,10,127,D
7773,40.9,11.8,48,196,B
7774,20.6,15.8,43,193,D
7775,33.3,20.9,40,162,A
7776,48.1,15.8,26,175,B
7777,33.1,16.6,40,169,B
7778,36.5,0.8,45,214,D
7779,24.4,23.5,50,165,A
7780,20,21.5,22,90,D
7781,48.2,9.2,53,192,B
7782,40.9,18.1,50,232,A
7783,25.1,16.6,30,166,D
7784,20.1,12,34,183,C
7785,49.6,26.9,54,252,A
7786,31.5,8.9,20,151,D
7787,49,14,63,243,A
7788,42.1,18.6,47,228,B
7789,41,13.2,38,193,D
7790,28.2,22.5,47,168,B
7791,52.2,17.4,59,244,A
7792,36.5,11.2,33,151,C
7793,57.5,10.2,51,228,B
7794,24.3,15.1,16,158,C
7795,41.3,7.3,25,199,D
7796,38.9,18.2,54,227,C
7797,30.1,35.2,39,182,C
7798,34.7,-1.7,8,134,D
7799,46.6,5.2,30,172,D
7800,23.4,19.9,36,205,B
7801,23.6,12.9,56,185,C
7802,22.7,20.8,41,163,B
7803,39.8,27.4,52,200,B
7804,33.1,32.2,36,165,C
7805,28.9,28.2,48,169,A
7806,17.2,19.2,25,150,D
7807,23.8,29.3,33,152,A
7808,27.1,23.8,8,109,D
7809,38.8,6.8,38,185,C
7810,23.3,15,13,149,C
7811,29.6,15.2,46,177,B
7812,40.9,8.3,47,217,C
7813,39.1,24.6,26,170,C
7814,50.3,12.6,57,230,B
7815,34.6,19.4,52,189,B
7816,22.3,20.4,32,161,B
7817,35.9,14,37,187,A
7818,46.5,13.2,57,243,C
7819,31.3,21.2,43,180,A
7820,18.8,23.5,30,158,C
7821,27,21.5,13,160,C
7822,37.6,14.3,52,219,B
7823,45.7,23.4,35,255,C
7824,27.1,21.5,14,107,B
7825,31.9,25.9,34,147,A
7826,26.8,18.7,36,167,B
7827,29.7,17.5,31,154,B
7828,43.1,8.9,32,200,D
7829,29.1,17.6,39,160,B
7830,45.3,12.4,43,185,D
7831,38.5,12.6,45,221,B
7832,38.9,4.9,53,214,C
7833,22.3,21.9,15,124,B
7834,39.9,19.6,44,211,C
7835,48.6,19.1,52,238,C
7836,23.8,18.1,7,139,D
7837,47.3,22.7,48,246,B
7838,27.8,22.4,47,205,A
7839,50.9,20.8,65,250,A
7840,28.8,13.2,51,181,C
7841,36.2,12.2,44,240,C
7842,37.2,17.2,51,248,B
7843,46,24.7,48,247,A
7844,43.1,2.8,52,210,D
7845,27,19.2,50,182,B
7846,34.9,31,51,200,A
7847,21,1.8,2,107,D
7848,33.3,12.7,30,165,B
7849,49.9,15,63,229,C
7850,47.5,16,48,220,A
7851,50.5,20.6,39,210,B
7852,28.1,18,35,111,B
7853,27.7,22.1,52,179,A
7854,25.2,11.8,25,168,C
7855,53.3,14.9,56,237,B
7856,29,29.4,58,194,A
7857,25.5,27.3,39,122,A
7858,55.5,12.5,47,220,B
7859,44.2,24,56,250,A
7860,56.7,22.5,58,259,A
7861,25.4,30.4,26,170,C
7862,36.1,22.6,48,205,A
7863,38.7,9.2,31,169,B
7864,43.6,20.6,41,229,B
7865,26.7,27.1,37,155,A
7866,25.1,24.1,42,185,A
7867,47.9,17.1,57,262,A
7868,43.8,19.3,52,222,B
7869,39,-4.5,42,151,D
7870,21.2,18.7,30,135,B
7871,36.2,24.1,50,181,A
7872,37.9,11.5,36,190,B
7873,45.4,26.1,35,197,C
7874,30.1,18.9,46,182,B
7875,44.8,11,42,225,B
7876,43.7,19.1,58,214,A
7877,41.6,16.7,47,220,A
7878,22,22.1,37,177,A
7879,39,10.9,37,181,D
7880,36.7,18.6,68,196,C
7881,33.3,-1,38,198,D
7882,33.8,21.9,42,161,A
7883,39.8,17,52,197,B
7884,38.9,19.3,49,222,C
7885,40.1,11.9,31,180,C
7886,31.5,19,50,219,D
7887,34.3,18,41,170,D
7888,34,24.2,53,248,B
7889,40.3,2.1,31,159,D
7890,37.7,14.3,38,151,D
7891,37.5,19,40,155,B
7892,24.2,2.6,12,134,D
7893,52.1,13.8,42,219,A
7894,41.7,15,34,214,B
7895,22.3,3.9,0,70,D
7896,45.9,24,43,210,C
7897,24.8,19.1,42,158,B
7898,27.2,21.4,18,150,D
7899,45.4,10.6,62,194,D
7900,33.1,16.9,14,94,D
7901,22,16.4,26,130,C
7902,50.9,14.6,37,198,B
7903,38.3,1.5,36,194,D
7904,41.8,19.4,30,196,B
7905,23.2,17.4,17,110,C
7906,42.1,3.7,33,168,D
7907,46.2,12.8,41,238,C
7908,24.7,20.2,40,169,A
7909,24.3,23.9,49,194,A
7910,27.2,28.8,39,148,B
7911,48.8,15.7,51,261,A
7912,44.7,20.2,57,230,B
7913,37.3,15.5,29,215,D
7914,48.1,12.1,50,220,B
7915,56.6,9.2,54,230,C
7916,52.1,22.9,49,250,B
7917,32.9,24.1,58,172,A
7918,44.6,12.8,34,189,C
7919,20.7,14.2,34,153,C
7920,40.2,20.1,48,173,C
7921,44.5,10,53,244,C
7922,54.3,14.9,50,226,B
7923,56.4,14.1,47,238,B
7924,34,15,35,170,A
7925,35.6,23.2,58,230,B
7926,38.8,16.9,35,192,A
7927,41.9,9.5,33,183,B
7928,43.3,14.2,34,232,C
7929,23.6,24.7,1,113,D
7930,27.4,11.9,57,240,C
7931,41.5,16.3,30,215,C
7932,56.1,23.6,53,234,A
7933,35.8,10.3,37,205,B
7934,27.3,14.9,37,193,B
7935,48.8,12,49,209,B
7936,32.8,19.9,29,139,D
7937,42.4,18.3,50,213,B
7938,24,21.9,22,180,B
7939,42.8,7.5,35,200,D
7940,25,21.6,42,165,A
7941,20.8,19.8,26,145,C
7942,37.4,13.7,27,160,B
7943,48.5,15.2,44,215,B
7944,6.7,11.5,8,0,D
7945,29.4,21.5,45,193,A
7946,36.8,2.2,28,212,D
7947,30.6,22.3,40,197,A
7948,53.6,17.3,56,222,A
7949,44.8,16,51,243,A
7950,48.3,20.5,62,202,A
7951,40.7,28.8,57,240,C
7952,43.3,19.1,43,212,C
7953,45.4,16.3,55,226,A
7954,14,20.6,0,0,D
7955,45.5,17,24,210,D
7956,11.3,12,26,119,C
7957,61.1,17.9,48,229,A
7958,51.4,16.4,52,224,A
7959,20.3,19.9,16,114,C
7960,39.4,15.2,47,196,B
7961,22.6,5.3,28,143,D
7962,44.3,18.2,50,222,B
7963,46,11.8,45,246,C
7964,38.9,14.2,35,222,D
7965,40.2,-9.6,36,188,D
7966,51.9,26,55,212,A
7967,30.4,23,52,193,A
7968,34.7,1.4,30,203,D
7969,48.9,13.3,57,217,B
7970,48.8,16.6,60,233,A
7971,30.4,8,45,161,D
7972,54.6,12.5,46,210,B
7973,46.6,18.1,50,242,A
7974,35.8,14.6,43,211,C
7975,29.5,19.8,42,193,A
7976,24.1,17.6,17,142,B
7977,20.8,24.8,7,125,C
7978,48.5,7.6,42,191,C
7979,24.4,16.2,34,164,B
7980,31.6,1,18,127,D
7981,49.2,16.4,57,248,B
7982,48.2,23.3,51,230,A
7983,40.3,11,24,211,D
7984,67.1,19.6,57,243,A
7985,42.9,13.5,49,224,B
7986,47.5,8,51,212,D
7987,32.6,24.5,49,210,A
7988,46.3,6.3,24,168,D
7989,45.4,13.1,40,178,C
7990,41.8,12.7,48,178,B
7991,47.5,17.4,47,231,B
7992,21.1,-1.4,39,140,D
7993,23.2,8.8,30,160,D
7994,34.7,8.2,42,202,D
7995,29.8,25.1,52,183,A
7996,39.7,13.6,49,279,B
7997,24.3,23.6,43,158,A
7998,24.9,17.9,34,159,B
7999,40.6,10.5,48,237,C
8000,31.2,26.8,56,170,A
8001,43.1,18.7,61,237,D
8002,44.6,12.6,28,189,B
8003,37.1,11.4,32,167,D
8004,25.9,23.5,0,69,D
8005,44.6,17.8,63,240,A
8006,35.7,11.7,8,158,D
8007,39.4,1.9,32,173,D
8008,37.1,6.71,34,203,C
8009,45.3,1.5,25,204,D
8010,32.4,23,41,171,B
8011,36.1,17.5,41,223,C
8012,33.5,-0.2,35,200,D
8013,37.4,-10,26,203,D
8014,30.8,11.7,6,147,D
8015,17.1,9,38,137,D
8016,25.9,18,41,127,D
8017,18.5,10.2,23,176,C
8018,38.7,8.3,49,196,C
8019,37.9,7,46,211,C
8020,46.9,22.4,47,233,A
8021,43.9,17,41,232,D
8022,19.2,20,24,152,A
8023,63.7,18.4,61,294,A
8024,55.4,19.3,45,250,B
8025,26.3,13.4,28,166,C
8026,56.1,11.4,38,229,C
8027,48.3,21.1,61,232,B
8028,45.7,-16.3,44,178,D
8029,20.9,17.8,13,131,C
8030,25.5,13.6,56,188,C
8031,42.1,23.5,60,230,A
8032,39.3,14.5,52,235,C
8033,43.9,18.2,52,226,A
8034,45.7,12.4,45,192,C
8035,45.3,16,56,208,C
8036,42,16.3,53,230,A
8037,54.1,19.6,63,226,A
8038,53.9,19.1,50,235,A
8039,43.1,10.8,35,179,C
8040,24,13.4,12,85,C
8041,49.4,18.8,55,232,A
8042,34.5,11.2,53,225,C
8043,23.2,24,35,150,C
8044,40.2,10.1,42,181,C
8045,39.9,22.5,50,189,D
8046,15.5,21,27,148,B
8047,37,10.2,53,212,C
8048,47.4,20.8,54,252,A
8049,55.5,16.9,42,220,B
8050,24.2,29.8,36,192,A
8051,25,3.2,17,129,D
8052,43.7,16.6,56,219,C
8053,46.9,18.6,47,160,B
8054,38.4,16.4,52,242,C
8055,21.2,20.5,16,96,B
8056,26.3,16.9,27,153,C
8057,26.7,19.5,37,157,A
8058,46.8,-2.5,57,234,D
8059,26.7,24.7,25,142,C
8060,51,-7,46,211,D
8061,41.9,10.2,49,242,B
8062,36,17.3,53,221,B
8063,30.9,20.3,20,153,A
8064,49.9,15.8,61,239,A
8065,51.5,28.9,60,258,A
8066,23.1,11.7,0,90,D
8067,40.4,14.3,52,228,B
8068,30.2,19.1,33,174,B
8069,48.9,15.4,57,199,B
8070,21.8,22.5,31,118,B
8071,40.9,5.1,46,178,D
8072,47.9,22.9,48,236,A
8073,23.1,23.6,38,167,B
8074,42.9,17.9,48,221,C
8075,51,21.1,36,212,B
8076,27.3,18.4,40,211,D
8077,43,9.2,30,155,D
8078,32.8,4,18,160,D
8079,29.7,23.8,39,155,A
8080,50.1,21.5,67,255,A
8081,38.5,17.6,52,242,B
8082,33.9,17.5,30,198,D
8083,25.8,20.3,12,117,C
8084,22.6,18.8,38,141,C
8085,53.7,15.8,49,228,A
8086,23.5,20.9,25,111,C
8087,41,11.7,62,217,B
8088,36.5,9.3,42,231,B
8089,47.2,12.2,45,207,C
8090,41.8,7.1,49,219,C
8091,22.9,3.6,12,120,D
8092,18.9,22.1,28,146,D
8093,32.4,23.8,34,175,A
8094,22.2,9,31,159,D
8095,22.9,24.1,49,178,C
8096,42.3,12.9,56,221,B
8097,39.8,17.9,64,208,B
8098,28.2,19.5,38,156,A
8099,52,16.7,58,218,B
8100,27,24.7,39,167,B
8101,18.4,8.5,12,107,D
8102,42.9,16.8,74,260,B
8103,17,9.8,29,143,D
8104,35.6,-20,13,155,D
8105,39.1,19,40,172,A
8106,19.2,19,0,132,D
8107,29.9,21.2,37,176,A
8108,20.9,13.5,32,163,C
8109,40.4,22.8,38,241,A
8110,44.9,10.8,30,180,D
8111,20.7,22.7,15,157,D
8112,29.9,5.2,21,170,C
8113,52.1,18.3,45,237,A
8114,47.4,15.5,56,235,A
8115,30.4,21,64,187,A
8116,21.2,9.2,30,113,D
8117,33.3,11.9,45,189,C
8118,27.2,18.6,47,172,A
8119,24,-6,8,142,D
8120,41.1,3.9,37,137,C
8121,41.2,12.2,37,210,B
8122,39,8.7,47,137,B
8123,24.3,14.4,32,178,C
8124,22.4,12.2,0,100,D
8125,50,1.6,38,193,D
8126,37.2,9.2,57,234,C
8127,25.5,20.4,25,145,C
8128,23.1,19.7,46,174,A
8129,20.3,21.2,6,116,D
8130,18.4,8.8,22,151,D
8131,21.9,24.4,38,179,B
8132,24.2,12.4,20,138,D
8133,40.9,16.4,20,177,D
8134,47.1,-1.4,47,217,D
8135,25.9,5.4,1,116,D
8136,20.3,21,35,146,A
8137,49.4,4.3,55,230,D
8138,20.8,15.8,20,164,B
8139,50.4,7.2,45,212,D
8140,30,17.2,37,155,B
8141,17.7,12.7,8,105,D
8142,43.9,21,48,207,A
8143,37.8,20.7,56,226,A
8144,24.6,19.5,28,140,B
8145,49.2,9.8,43,232,C
8146,22.2,23.1,35,162,C
8147,40.4,24.8,54,236,C
8148,21.7,27.5,37,175,D
8149,51.6,9.7,53,237,C
8150,26.7,13.4,41,148,C
8151,44.5,23.3,49,229,A
8152,22.9,6.4,5,149,D
8153,24.4,23.9,20,150,C
8154,59.4,12.1,48,240,B
8155,37.9,13.5,43,212,C
8156,23.6,18.1,23,102,C
8157,43.8,-8,36,215,D
8158,31.6,14.3,27,164,C
8159,44.6,14.51,53,246,B
8160,50.9,17.9,57,246,A
8161,26.5,28.2,44,146,A
8162,24.4,14.8,21,140,C
8163,21.1,11.7,12,143,D
8164,42.4,14.6,45,235,B
8165,32.8,19.5,34,175,C
8166,48.1,13.5,49,215,B
8167,43.9,8.5,64,186,C
8168,47.5,28.8,54,182,C
8169,46.9,17.4,64,239,B
8170,47.2,21.7,43,213,A
8171,46.3,14.6,50,252,A
8172,52.9,14.8,43,212,D
8173,39.9,5.9,44,213,C
8174,35.6,2.5,46,217,D
8175,25.7,28.3,40,189,A
8176,21.5,24.9,31,145,A
8177,22.8,13.5,21,124,C
8178,57.1,22.1,59,255,A
8179,23.8,21,20,100,C
8180,34.2,31,49,176,A
8181,50.9,27.7,51,227,A
8182,21,27.2,39,142,A
8183,29.4,22.3,46,173,B
8184,37.5,21.4,62,254,A
8185,29.4,18.5,43,195,D
8186,34.6,18.7,24,152,C
8187,36,11.3,33,177,B
8188,37.9,23.1,51,237,B
8189,42.6,14.7,56,221,A
8190,29.9,14.9,20,161,C
8191,27.1,4.5,15,143,D
8192,34.2,10.5,28,181,C
8193,32.8,16.7,60,230,A
8194,36.1,13.5,34,204,D
8195,26.1,24.3,28,101,B
8196,39.9,6.2,25,187,D
8197,34.1,-0.8,37,157,D
8198,39.9,14.3,36,217,C
8199,36.8,21.2,54,227,A
8200,53.5,-0.7,32,222,D
8201,41.7,11.1,41,211,B
8202,24,21.7,18,148,B
8203,48.9,10.5,49,242,C
8204,19.3,28.8,44,188,A
8205,52.8,21.4,45,214,C
8206,47.3,9.5,37,190,D
8207,23.7,20.1,25,158,B
8208,50.3,-0.1,22,220,D
8209,29.1,22.6,44,179,A
8210,29,24.2,38,164,A
8211,35.7,5.5,35,175,C
8212,33.3,32.7,39,182,A
8213,18.6,11.7,15,103,D
8214,43.9,19.8,55,246,B
8215,37.4,8.2,42,201,C
8216,30.5,23.2,35,137,C
8217,43.9,17.2,57,221,B
8218,21.6,4.2,23,120,D
8219,49.8,9.8,45,214,C
8220,46.3,20.4,46,242,B
8221,33.6,14,34,190,B
8222,43.9,10.7,62,230,C
8223,31.2,27.1,50,174,A
8224,47.1,9.1,33,178,B
8225,33.9,6.6,45,204,C
8226,24.9,22.8,28,151,A
8227,33.2,12.9,19,173,C
8228,22.4,14,0,60,D
8229,61.7,16.5,54,245,A
8230,22.7,6.7,43,173,D
8231,35.3,6.5,40,175,C
8232,32.8,2.8,31,169,D
8233,46.6,24,46,215,A
8234,33.9,12.7,40,190,B
8235,49.5,13.6,45,194,D
8236,42.2,12.6,31,180,A
8237,42.9,6.2,47,222,C
8238,22.5,21.6,13,124,B
8239,40,8.3,53,193,C
8240,51.4,23,54,232,A
8241,41.7,20.8,38,196,C
8242,44.3,0.8,35,195,D
8243,19.1,20.6,38,118,C
8244,38.2,8.6,39,182,C
8245,47.1,31,50,205,A
8246,22.3,-1.5,30,154,D
8247,24,24.2,31,138,C
8248,49.5,14.6,61,223,A
8249,33.8,-6.8,20,168,D
8250,39.7,11,26,198,C
8251,12.6,17,27,109,B
8252,46.1,19,35,211,A
8253,29.2,26.5,43,177,A
8254,29.4,11,24,154,C
8255,44.7,8.6,54,227,C
8256,55.5,12.7,43,223,D
8257,46.4,30,60,241,A
8258,23.6,3.3,46,195,D
8259,19.2,30.8,39,140,D
8260,53,29,53,240,A
8261,31,18.8,32,157,C
8262,41.6,18.3,60,234,A
8263,36.7,22.2,40,187,B
8264,22.8,28,41,186,A
8265,40,-10.6,41,222,D
8266,49.1,18,46,211,A
8267,43.6,13.2,32,172,A
8268,33,6.5,25,166,C
8269,27.2,21.8,35,172,B
8270,34.1,22.6,37,165,B
8271,29,21.6,39,151,B
8272,37.7,-2,41,163,D
8273,36.7,14.8,40,193,C
8274,31.3,10,22,130,C
8275,53.3,14.2,49,219,A
8276,38.3,-6.4,30,170,D
8277,46.4,5,38,215,C
8278,26.6,19.8,53,171,C
8279,30.9,-4,40,182,D
8280,47.5,20.7,32,230,D
8281,52,15,50,215,A
8282,21.9,9.6,11,135,D
8283,42.2,18.7,31,177,A
8284,27.9,21.4,19,118,A
8285,45.4,30.6,61,230,A
8286,22.2,17.2,14,145,D
8287,44.5,9.5,35,253,D
8288,26.2,11.8,9,126,D
8289,19,20,6,47,D
8290,43.8,13.9,53,234,B
8291,41.3,4.9,19,142,C
8292,24,20.2,51,203,A
8293,26.9,21.8,43,190,A
8294,49.2,20.1,52,235,A
8295,35.9,11.2,57,221,B
8296,24.9,13.2,19,132,C
8297,33.9,-3.9,46,190,D
8298,53.9,17,62,273,A
8299,42.2,16.5,36,192,B
8300,28.9,17.3,33,173,B
8301,38.5,3,26,190,D
8302,58.5,13.7,62,281,B
8303,25.2,24.4,33,163,B
8304,36.4,15,50,217,B
8305,35.9,14.9,71,236,A
8306,31,18.7,62,226,D
8307,41.6,7.5,27,200,D
8308,46.8,5.4,35,190,D
8309,45.9,8.4,30,217,D
8310,47.3,-1,28,157,D
8311,25.9,26.6,16,131,B
8312,41.4,19.7,39,221,D
8313,37.3,12.1,46,199,B
8314,23.8,20,26,148,B
8315,48.6,18.1,58,242,A
8316,31.7,9.8,27,182,C
8317,41.7,23.4,60,227,A
8318,22.2,9.3,27,126,D
8319,55.3,24,53,226,A
8320,46.1,19.9,56,256,A
8321,49,21.8,53,250,B
8322,34.5,24.3,60,223,C
8323,39.2,19.5,50,211,B
8324,39.4,12,43,200,C
8325,28.5,21,23,135,B
8326,10,14.5,16,107,D
8327,29.9,23.4,50,170,A
8328,37.4,-4.4,45,191,D
8329,46.3,10.1,49,215,B
8330,46.6,8.2,29,178,B
8331,17.8,21.5,24,145,B
8332,17.6,-0.7,17,113,D
8333,23.2,32.8,46,200,A
8334,22.2,19.1,25,163,B
8335,17.3,0.9,12,139,D
8336,22.2,28.2,57,192,A
8337,35.3,16.6,61,239,C
8338,30,25.9,28,168,C
8339,47,16.4,50,220,A
8340,40,11.8,58,245,B
8341,24.9,5.8,7,158,D
8342,45.6,18.2,53,238,A
8343,21.5,-7,19,150,D
8344,36.7,17,56,221,A
8345,43,14.5,42,209,B
8346,31.8,-2.1,37,185,D
8347,39,14.9,20,220,D
8348,48,-3.9,50,198,D
8349,25.8,7.9,45,151,D
8350,44.5,14.5,57,234,B
8351,34.3,5.3,36,189,D
8352,38.3,9.2,33,206,C
8353,27.6,11.4,12,133,D
8354,39.4,11.7,42,188,B
8355,50.2,19,31,184,A
8356,19.3,25.8,10,155,D
8357,39.1,15.6,65,245.1,B
8358,27.8,22.1,39,175,A
8359,39,1,46,189,D
8360,46.8,22.5,61,238,D
8361,28.4,26.4,43,173,A
8362,37.7,-7.7,24,164,D
8363,26.9,20,27,120,B
8364,28.3,22.6,50,187,A
8365,40.2,9.4,37,218,C
8366,33.1,15.3,30,219,D
8367,43.1,21,57,219,A
8368,30.1,12.2,44,161,C
8369,30.1,17.8,33,163,B
8370,46.3,15.3,49,226,B
8371,31.9,20.2,41,186,B
8372,51.9,5,36,240,C
8373,36.8,7.3,42,199,C
8374,32.6,6.6,42,199,C
8375,51,14.5,40,250,D
8376,24.7,26,22,154,C
8377,43.3,6.4,27,211,C
8378,49.5,13.8,47,234,D
8379,43.9,14.5,55,250,C
8380,32.6,19,41,200,B
8381,43.2,16.1,30,180,B
8382,42.4,8.2,34,227,C
8383,50.9,21,44,211,D
8384,40.1,16.6,46,255,C
8385,43.4,25.6,43,201,A
8386,34.7,17.8,56,206,A
8387,45.6,25.8,56,236,A
8388,33.6,-2.8,36,155,D
8389,42.2,24.4,66,244,A
8390,25.6,11.2,30,146,C
8391,41,12.7,65,270,D
8392,23.4,24.1,40,166,B
8393,25.6,24,46,150,B
8394,61,21,60,243,A
8395,47.6,11,36,177,B
8396,40.9,25.7,49,163,D
8397,47,7,50,210,C
8398,43.4,15.1,52,247,A
8399,23.9,23.3,36,140,A
8400,26.2,26,51,184,A
8401,21.4,3.8,21,152,D
8402,39.9,20,44,196,B
8403,43.3,16.3,55,238,A
8404,48.9,14.5,65,216,B
8405,37.4,11.3,14,178,D
8406,47.2,21.3,38,218,B
8407,31.4,11.7,45,190,B
8408,48.6,25.1,52,234,A
8409,44.2,10.6,50,221,D
8410,37,20.3,50,205,B
