ID_no,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,ranking
6544,26.6,16.8,50.0,164.0,B
6545,19.2,2.0,30.0,135.0,D
6546,46.3,22.8,42.0,212.0,D
6547,36.2,10.6,36.0,201.0,C
6548,52.4,9.4,59.0,228.0,C
6549,25.0,9.8,13.0,86.0,D
6550,43.5,7.9,48.0,198.0,C
6551,49.1,14.5,27.0,174.0,B
6552,44.5,-2.3,22.0,183.0,D
6553,50.5,27.3,54.0,230.0,C
6554,31.2,23.6,48.0,145.0,A
6555,52.1,19.4,39.0,218.0,B
6556,26.7,27.3,45.0,174.0,A
6557,48.4,20.0,52.0,248.0,A
6558,42.4,14.4,49.0,214.0,B
6559,42.4,26.5,51.0,186.0,B
6560,24.1,23.7,44.0,145.0,D
6561,40.2,8.9,53.0,188.0,C
6562,21.4,14.4,15.0,135.0,C
6563,48.6,24.8,54.0,241.0,C
6564,28.2,17.1,34.0,150.0,C
6565,34.2,26.4,50.0,180.0,A
6566,39.9,19.4,48.0,203.0,B
6567,45.1,-14.7,28.0,205.0,D
6568,46.7,12.7,42.0,182.0,B
6569,22.2,32.2,50.0,178.0,B
6570,48.1,17.3,58.0,235.0,A
6571,43.4,12.3,56.0,236.0,B
6572,43.0,11.8,47.0,133.0,C
6573,32.8,21.1,54.0,189.0,A
6574,53.8,5.3,56.0,231.0,C
6575,18.7,9.0,26.0,184.0,D
6576,15.7,10.8,30.0,146.0,C
6577,21.6,14.2,16.0,130.0,C
6578,45.5,10.4,45.0,211.0,B
6579,45.3,8.7,44.0,197.0,D
6580,34.2,27.3,62.0,223.0,A
6581,26.6,28.5,24.0,137.0,A
6582,19.4,22.9,29.0,133.0,B
6583,19.5,22.3,0.0,140.0,D
6584,51.1,16.2,67.0,247.0,A
6585,52.8,8.5,68.0,246.0,C
6586,26.0,28.9,33.0,165.0,B
6587,22.7,14.4,28.0,145.0,C
6588,22.7,30.7,57.0,206.0,A
6589,43.5,11.7,23.0,193.0,C
6590,48.1,13.6,37.0,188.0,A
6591,25.0,23.1,39.0,207.0,A
6592,36.4,1.9,46.0,176.0,D
6593,24.5,13.8,0.0,105.0,D
6594,50.7,10.0,54.0,251.0,C
6595,26.6,13.6,18.0,134.0,C
6596,21.9,21.1,47.0,189.0,A
6597,37.7,28.9,49.0,213.0,A
6598,23.9,10.1,43.0,163.0,C
6599,43.9,13.5,55.0,231.0,B
6600,43.3,14.4,31.0,183.0,C
6601,39.8,5.1,50.0,218.0,C
6602,21.8,27.5,29.0,151.0,C
6603,24.6,15.8,12.0,126.0,D
6604,35.9,-5.0,50.0,166.0,D
6605,27.2,24.6,36.0,182.0,A
6606,44.5,2.3,53.0,176.0,D
6607,26.0,26.6,47.0,207.0,A
6608,43.5,14.9,40.0,191.0,A
6609,18.3,16.7,15.0,118.0,D
6610,56.2,20.0,62.0,220.0,A
6611,51.1,13.4,42.0,246.0,C
6612,43.8,14.5,51.0,234.0,C
6613,53.3,7.6,48.0,188.0,D
6614,42.9,14.1,45.0,198.0,B
6615,40.4,7.4,44.0,224.0,C
6616,53.1,16.7,60.0,237.0,A
6617,37.1,10.7,46.0,157.0,B
6618,42.0,17.8,38.0,223.0,A
6619,34.6,6.3,21.0,191.0,D
6620,29.9,26.1,34.0,199.0,A
6621,41.1,6.5,45.0,223.0,C
6622,38.6,12.2,37.0,166.0,D
6623,47.1,14.7,50.0,208.0,A
6624,53.7,9.2,54.0,257.0,C
6625,53.5,22.0,47.0,214.0,B
6626,40.5,15.5,46.0,220.0,C
6627,50.4,18.5,50.0,208.0,A
6628,30.4,-7.3,24.0,122.0,D
6629,23.2,22.3,37.0,136.0,A
6630,47.2,15.2,38.0,220.0,A
6631,21.5,-3.7,35.0,136.0,D
6632,33.6,16.5,52.0,190.0,D
6633,23.3,21.1,35.0,139.0,B
6634,52.4,20.6,53.0,234.0,A
6635,40.3,-11.4,41.0,169.0,D
6636,41.2,15.3,44.0,230.0,B
6637,23.8,9.8,37.0,169.0,C
6638,25.9,21.6,21.0,141.0,C
6639,37.2,9.7,41.0,222.0,D
6640,36.1,24.3,44.0,181.0,A
6641,52.1,21.7,34.0,218.0,C
6642,31.6,28.3,44.0,184.0,A
6643,40.3,29.2,57.0,278.0,C
6644,50.1,15.4,58.0,223.0,A
6645,56.9,6.9,58.0,241.0,D
6646,32.5,15.1,47.0,163.0,B
6647,51.9,14.6,32.0,218.0,B
6648,26.7,20.3,47.0,170.0,A
6649,30.6,19.0,45.0,171.0,A
6650,34.9,11.8,34.0,169.0,D
6651,37.6,14.0,44.0,185.0,A
6652,21.3,3.9,22.0,130.0,D
6653,53.6,11.1,47.0,254.0,C
6654,23.3,19.7,41.0,161.0,B
6655,32.4,26.6,68.0,190.0,B
6656,27.1,21.5,4.0,152.0,D
6657,42.5,21.3,35.0,184.0,A
6658,49.8,14.9,32.0,186.0,B
6659,28.6,21.4,63.0,187.0,A
6660,40.6,12.3,37.0,203.0,B
6661,29.1,20.7,15.0,156.0,D
6662,51.6,14.7,49.0,213.0,B
6663,20.0,18.2,15.0,85.0,D
6664,47.3,14.0,55.0,213.0,B
6665,49.1,16.3,55.0,251.0,A
6666,28.0,16.0,25.0,170.0,B
6667,48.3,19.0,56.0,231.0,A
6668,35.1,3.7,20.0,194.0,D
6669,32.9,7.5,50.0,196.0,C
6670,58.2,20.5,55.0,257.0,A
6671,53.5,17.1,68.0,235.0,A
6672,35.0,-16.8,18.0,153.0,D
6673,31.4,23.8,40.0,171.0,A
6674,42.5,5.5,43.0,214.0,C
6675,43.1,13.0,53.0,230.0,B
6676,31.4,19.0,44.0,205.0,C
6677,45.7,8.0,34.0,204.0,D
6678,28.7,16.4,43.0,176.0,B
6679,49.2,20.6,50.0,254.0,B
6680,24.9,14.3,35.0,154.0,C
6681,21.5,16.0,37.0,158.0,B
6682,50.4,17.7,57.0,260.0,A
6683,42.2,18.8,58.0,207.0,B
6684,28.4,25.1,47.0,165.0,A
6685,23.3,20.1,37.0,131.0,C
6686,40.4,16.8,45.0,201.0,B
6687,49.3,18.0,59.0,243.0,A
6688,25.6,15.4,27.0,132.0,B
6689,30.3,13.0,30.0,181.0,C
6690,39.7,9.6,41.0,178.0,B
6691,43.9,22.8,59.0,246.0,A
6692,38.6,8.7,53.0,210.0,C
6693,36.7,-6.0,18.0,167.0,D
6694,34.8,1.3,43.0,195.0,D
6695,31.3,2.7,43.0,196.0,D
6696,31.8,-12.0,34.0,190.0,D
6697,28.3,17.4,17.0,130.0,C
6698,24.9,28.0,34.0,147.0,A
6699,47.9,10.0,30.0,202.0,D
6700,43.7,20.5,55.0,237.0,A
6701,30.6,23.0,51.0,172.0,A
6702,16.2,-11.1,24.0,190.0,D
6703,43.6,10.1,47.0,204.0,D
6704,40.7,-2.7,30.0,203.0,D
6705,36.8,13.0,40.0,181.0,A
6706,35.0,17.6,47.0,165.0,B
6707,38.0,17.0,47.0,244.0,A
6708,27.8,28.8,47.0,172.0,A
6709,41.2,17.7,33.0,168.0,B
6710,28.0,15.8,32.0,156.0,B
6711,22.5,16.9,32.0,157.0,B
6712,17.1,20.0,25.0,144.0,B
6713,41.8,-8.6,57.0,205.0,D
6714,38.8,13.0,35.0,183.0,A
6715,62.4,21.2,51.0,248.0,A
6716,21.7,16.1,8.0,137.0,C
6717,23.4,13.8,41.0,178.0,B
6718,24.5,14.5,40.0,127.0,C
6719,52.2,13.3,43.0,213.0,C
6720,28.3,15.3,29.0,150.0,B
6721,33.2,20.2,32.0,174.0,A
6722,33.8,2.2,16.0,190.0,D
6723,27.6,13.4,26.0,168.0,C
6724,27.7,14.3,25.0,150.0,C
6725,45.5,16.5,49.0,220.0,B
6726,32.9,6.3,31.0,185.0,C
6727,20.6,-9.0,37.0,128.0,D
6728,44.3,14.7,53.0,223.0,D
6729,26.1,-6.6,13.0,137.0,D
6730,45.8,18.7,41.0,226.0,B
6731,32.7,22.4,43.0,166.0,D
6732,41.6,22.8,31.0,179.0,A
6733,44.0,23.3,49.0,230.0,A
6734,42.0,20.0,52.0,202.0,A
6735,41.2,7.4,45.0,211.0,C
6736,44.0,11.8,34.0,204.0,B
6737,30.3,25.5,33.0,157.0,A
6738,43.0,18.1,47.0,233.0,C
6739,42.2,28.6,52.0,261.0,A
6740,38.9,15.9,54.0,206.0,B
6741,48.4,15.5,50.0,176.0,C
6742,42.1,6.5,32.0,207.0,C
6743,23.2,18.5,34.0,159.0,B
6744,26.3,14.8,23.0,148.0,B
6745,29.9,29.1,50.0,157.0,A
6746,42.9,17.8,52.0,201.0,A
6747,38.1,15.4,53.0,230.0,B
6748,41.6,8.6,29.0,185.0,B
6749,42.6,13.0,34.0,215.0,C
6750,31.4,15.1,52.0,211.0,B
6751,29.6,23.5,53.0,191.0,A
6752,27.2,19.0,42.0,170.0,A
6753,32.4,10.0,42.0,198.0,C
6754,31.4,11.8,25.0,144.0,C
6755,50.0,11.0,49.0,234.0,C
6756,31.0,16.9,36.0,141.0,B
6757,39.8,-5.7,34.0,165.0,D
6758,27.4,14.2,50.0,184.0,C
6759,46.7,18.2,52.0,243.0,A
6760,32.6,23.2,31.0,162.0,B
6761,33.7,14.2,49.0,185.0,B
6762,23.3,28.0,35.0,159.0,C
6763,37.5,22.3,37.0,213.0,C
6764,43.6,21.0,43.0,220.0,A
6765,43.5,16.9,42.0,192.0,B
6766,54.9,16.7,49.0,239.0,A
6767,49.4,9.0,37.0,230.0,C
6768,27.9,25.9,24.0,145.0,A
6769,29.2,18.1,38.0,200.0,B
6770,20.3,20.4,35.0,139.0,C
6771,23.2,12.7,27.0,156.0,C
6772,36.2,14.3,50.0,224.0,C
6773,42.3,14.2,34.0,178.0,A
6774,28.3,19.3,44.0,134.0,B
6775,55.1,13.9,57.0,243.0,B
6776,43.0,7.7,61.0,200.0,C
6777,53.4,20.4,60.0,267.0,A
6778,25.4,22.6,27.0,158.0,A
6779,44.4,16.0,51.0,228.0,B
6780,37.3,7.3,31.0,181.0,B
6781,33.6,13.0,22.0,194.0,D
6782,42.4,8.2,52.0,193.0,C
6783,25.4,11.6,4.0,130.0,D
6784,46.9,11.0,50.0,245.0,C
6785,23.5,30.8,40.0,155.0,A
6786,29.7,-4.6,31.0,159.0,D
6787,16.7,3.7,25.0,147.0,D
6788,51.3,19.2,45.0,210.0,A
6789,28.9,17.0,57.0,182.0,B
6790,31.4,25.5,41.0,160.0,A
6791,45.7,23.7,53.0,243.0,B
6792,49.1,9.8,50.0,224.0,C
6793,40.9,24.6,33.0,235.0,D
6794,53.3,11.3,52.0,178.0,C
6795,38.5,10.3,51.0,202.0,B
6796,38.1,18.7,46.0,219.0,B
6797,23.4,21.6,35.0,161.0,B
6798,55.9,22.0,52.0,249.0,A
6799,41.6,8.8,57.0,220.0,C
6800,25.4,28.1,31.0,145.0,A
6801,49.0,1.2,45.0,191.0,D
6802,35.7,2.0,23.0,175.0,D
6803,46.3,9.5,39.0,217.0,D
6804,23.8,21.1,40.0,171.0,A
6805,36.5,16.2,47.0,211.0,A
6806,28.4,28.5,38.0,157.0,A
6807,36.0,21.5,44.0,197.0,A
6808,43.9,15.1,56.0,222.0,B
6809,40.5,22.4,59.0,210.0,A
6810,38.7,-2.6,22.0,134.0,D
6811,28.5,25.5,35.0,162.0,A
6812,22.4,12.6,17.0,149.0,C
6813,48.7,11.3,41.0,183.0,B
6814,26.8,12.4,28.0,166.0,D
6815,19.6,18.5,28.0,160.0,D
6816,30.0,13.4,19.0,151.0,C
6817,31.1,22.0,18.0,178.0,D
6818,35.2,16.2,50.0,219.0,C
6819,22.9,11.0,48.0,185.0,C
6820,47.9,23.8,55.0,277.0,B
6821,20.4,7.9,22.0,126.0,D
6822,50.3,9.3,30.0,244.0,D
6823,41.5,8.9,31.0,224.0,D
6824,50.1,21.8,50.0,225.0,A
6825,33.4,14.4,40.0,205.0,C
6826,37.0,1.6,39.0,189.0,D
6827,34.4,25.9,40.0,173.0,A
6828,50.9,24.0,57.0,226.0,B
6829,47.7,3.0,51.0,241.0,D
6830,39.3,3.5,41.0,200.0,D
6831,31.3,26.3,29.0,157.0,B
6832,23.0,22.3,21.0,131.0,A
6833,42.0,12.8,60.0,242.0,B
6834,46.6,19.2,67.0,259.0,A
6835,39.6,19.6,61.0,226.0,B
6836,39.6,11.2,56.0,203.0,B
6837,47.1,7.6,61.0,201.0,C
6838,46.4,16.0,65.0,249.0,A
6839,38.9,18.5,51.0,242.0,B
6840,51.7,16.5,40.0,218.0,D
6841,47.7,13.9,42.0,222.0,C
6842,41.6,24.5,46.0,202.0,C
6843,34.8,23.2,50.0,266.0,B
6844,35.0,-4.3,37.0,221.0,D
6845,35.4,12.8,31.0,195.0,D
6846,53.0,12.5,47.0,236.0,B
6847,49.9,16.5,54.0,231.0,A
6848,39.0,9.0,29.0,161.0,B
6849,44.0,8.7,32.0,171.0,B
6850,24.2,12.5,18.0,130.0,C
6851,58.7,7.8,48.0,210.0,C
6852,25.2,26.3,41.0,190.0,A
6853,43.6,18.9,61.0,229.0,A
6854,31.3,22.5,38.0,163.0,A
6855,20.9,23.3,38.0,115.0,B
6856,42.4,13.3,38.0,208.0,A
6857,29.3,25.2,43.0,190.0,A
6858,49.1,22.2,58.0,270.0,B
6859,38.2,4.5,38.0,201.0,D
6860,37.3,2.0,33.0,214.0,D
6861,22.3,19.4,26.0,124.0,B
6862,45.5,28.5,65.0,267.0,A
6863,53.3,10.2,35.0,211.0,C
6864,51.2,22.3,62.0,241.0,A
6865,29.1,11.3,24.0,134.0,C
6866,29.0,19.3,48.0,172.0,B
6867,41.7,22.3,55.0,240.0,A
6868,47.2,11.4,48.0,191.0,D
6869,25.4,22.7,52.0,168.0,A
6870,42.4,9.9,2.0,239.0,D
6871,29.0,23.9,27.0,171.0,B
6872,38.1,5.8,44.0,184.0,D
6873,38.4,18.8,46.0,205.0,A
6874,30.3,1.4,27.0,151.0,D
6875,31.2,1.6,31.0,147.0,D
6876,43.7,5.1,29.0,170.0,D
6877,44.5,10.4,62.0,211.0,C
6878,39.6,15.4,44.0,201.0,C
6879,22.1,20.8,17.0,94.0,A
6880,32.9,5.8,20.0,167.0,C
6881,32.6,10.4,29.0,181.0,B
6882,20.8,21.1,5.0,100.0,D
6883,20.1,20.3,25.0,136.0,C
6884,29.0,21.5,19.0,155.0,B
6885,34.9,22.5,54.0,222.0,A
6886,40.8,2.7,21.0,180.0,D
6887,39.7,12.9,44.0,225.0,C
6888,43.7,25.2,32.0,218.0,D
6889,38.8,11.8,51.0,187.0,B
6890,27.9,28.5,45.0,182.0,A
6891,35.5,7.6,30.0,178.0,C
6892,43.6,23.2,32.0,183.0,B
6893,23.6,28.1,33.0,166.0,B
6894,27.9,19.2,46.0,161.0,A
6895,30.8,22.8,55.0,198.0,A
6896,45.7,7.1,29.0,158.0,B
6897,26.1,20.1,33.0,114.0,B
6898,49.7,18.5,55.0,246.0,A
6899,48.2,15.7,42.0,209.0,A
6900,50.5,13.9,37.0,219.0,C
6901,40.8,14.3,45.0,204.0,B
6902,26.7,12.3,10.0,140.0,C
6903,26.2,12.4,50.0,152.0,C
6904,28.7,23.9,19.0,133.0,A
6905,46.3,10.7,42.0,184.0,C
6906,34.9,7.4,49.0,190.0,C
6907,26.6,15.6,37.0,169.0,B
6908,41.2,7.9,41.0,195.0,C
6909,38.0,13.9,31.0,177.0,D
6910,51.3,13.7,48.0,216.0,D
6911,25.6,8.7,13.0,159.0,D
6912,43.4,6.5,35.0,202.0,D
6913,22.2,22.7,11.0,151.0,C
6914,43.4,24.4,47.0,211.0,B
6915,51.1,23.0,50.0,220.0,A
6916,50.9,11.5,54.0,224.0,B
6917,50.6,-5.0,24.0,225.0,D
6918,30.7,5.8,16.0,180.0,D
6919,45.6,15.6,42.0,212.0,A
6920,40.8,24.7,56.0,210.0,B
6921,27.0,25.9,42.0,186.0,A
6922,45.6,19.8,36.0,209.0,D
6923,42.2,-9.5,30.0,175.0,D
6924,39.3,13.0,29.0,146.0,C
6925,19.9,1.8,45.0,166.0,D
6926,38.7,3.1,39.0,165.0,D
6927,21.4,25.0,38.0,170.0,A
6928,26.8,22.0,27.0,143.0,B
6929,24.0,26.6,57.0,183.0,A
6930,41.3,9.7,28.0,141.0,B
6931,56.8,17.2,69.0,226.0,A
6932,24.0,22.4,19.0,143.0,C
6933,21.1,-1.1,30.0,136.0,D
6934,34.0,16.9,53.0,237.0,C
6935,59.4,16.6,48.0,285.0,A
6936,49.3,17.9,56.0,237.0,A
6937,46.3,18.7,59.0,242.0,A
6938,42.0,14.5,49.0,225.0,B
6939,28.3,15.4,57.0,220.0,B
6940,42.8,10.3,42.0,195.0,D
6941,25.4,15.4,31.0,166.0,B
6942,36.2,15.7,56.0,220.0,C
6943,51.6,16.1,37.0,201.0,D
6944,61.6,2.7,51.0,246.0,D
6945,35.8,2.2,34.0,125.0,D
6946,40.3,11.2,42.0,208.0,B
6947,37.0,-0.6,25.0,188.0,D
6948,28.8,16.4,19.0,110.0,D
6949,30.6,19.2,52.0,163.0,A
6950,48.7,21.7,46.0,212.0,A
6951,16.2,12.0,14.0,116.0,C
6952,39.1,20.9,51.0,246.0,B
6953,55.4,19.5,42.0,241.0,C
6954,62.4,22.1,48.0,219.0,D
6955,26.8,19.9,21.0,101.0,B
6956,61.8,24.0,54.0,234.0,C
6957,22.5,23.5,32.0,182.0,C
6958,49.9,10.1,51.0,234.0,C
6959,17.6,6.8,12.0,165.0,D
6960,33.8,8.3,39.0,178.0,C
6961,33.6,26.7,69.0,218.0,A
6962,28.7,23.0,26.0,121.0,C
6963,43.1,21.9,40.0,198.0,A
6964,20.4,16.2,25.0,158.0,B
6965,35.6,9.9,27.0,170.0,B
6966,32.3,18.0,27.0,151.0,C
6967,24.5,11.0,33.0,166.0,C
6968,35.6,27.9,52.0,236.0,C
6969,24.4,28.5,42.0,168.0,A
6970,25.4,22.8,37.0,181.0,A
6971,23.4,20.3,32.0,166.0,B
6972,23.3,0.6,33.0,143.0,D
6973,29.0,11.4,46.0,165.0,C
6974,46.3,14.8,43.0,272.0,C
6975,50.1,16.7,48.0,211.0,A
6976,39.3,8.2,51.0,223.0,C
6977,44.6,18.8,54.0,240.0,B
6978,57.0,16.0,58.0,230.0,A
6979,53.6,12.1,64.0,245.0,B
6980,36.7,12.1,60.0,230.0,C
6981,22.7,21.0,47.0,176.0,A
6982,22.0,13.0,23.0,124.0,D
6983,46.7,15.6,43.0,256.0,C
6984,36.1,0.7,53.0,168.0,D
6985,42.0,9.5,20.0,187.0,D
6986,33.3,12.4,33.0,170.0,C
6987,50.2,19.1,56.0,250.0,A
6988,43.9,10.8,64.0,233.0,C
6989,47.3,24.4,54.0,237.0,A
6990,31.8,19.5,33.0,179.0,B
6991,39.0,7.2,49.0,206.0,D
6992,40.2,8.4,42.0,229.0,C
6993,47.7,17.3,53.0,239.0,A
6994,28.9,18.0,24.0,45.0,D
6995,18.8,15.9,21.0,104.0,C
6996,20.3,25.5,21.0,137.0,C
6997,31.7,15.3,48.0,191.0,B
6998,43.2,19.2,39.0,208.0,A
6999,40.9,12.7,60.0,232.0,B
7000,53.3,11.9,57.0,221.0,B
7001,31.7,29.8,26.0,192.0,B
7002,51.8,13.0,54.0,212.0,B
7003,49.5,15.1,53.0,232.0,B
7004,35.8,22.0,47.0,165.0,A
7005,48.8,-2.0,45.0,222.0,D
7006,46.2,14.2,62.0,264.0,B
7007,23.9,13.9,30.0,162.0,C
7008,32.1,29.3,24.0,158.0,A
7009,43.9,19.2,40.0,181.0,A
7010,23.0,14.0,34.0,123.0,B
7011,34.3,19.0,40.0,165.0,C
7012,48.3,20.6,37.0,243.0,D
7013,29.0,21.8,35.0,156.0,A
7014,43.7,17.2,39.0,162.0,B
7015,37.3,13.7,27.0,165.0,C
7016,45.8,0.2,42.0,180.0,D
7017,38.2,10.8,23.0,160.0,D
7018,27.7,21.5,30.0,152.0,C
7019,37.1,4.9,34.0,221.0,D
7020,29.2,22.2,54.0,169.0,A
7021,39.2,6.3,49.0,207.0,C
7022,35.4,12.6,35.0,188.0,B
7023,40.6,22.3,44.0,228.0,A
7024,40.1,14.9,34.0,211.0,D
7025,37.9,14.3,36.0,183.0,A
7026,48.7,18.5,51.0,234.0,A
7027,41.0,26.4,60.0,271.0,A
7028,43.4,14.4,38.0,235.0,B
7029,19.4,12.9,30.0,158.0,C
7030,38.7,4.2,38.0,179.0,D
7031,49.4,15.2,43.0,220.0,D
7032,39.4,2.5,25.0,170.0,D
7033,44.5,18.6,59.0,239.0,B
7034,51.1,18.3,45.0,202.0,A
7035,46.5,15.4,57.0,237.0,B
7036,29.5,20.4,45.0,167.0,A
7037,37.1,-6.0,20.0,180.0,D
7038,37.5,23.0,48.0,253.0,D
7039,19.7,25.5,41.0,110.0,C
7040,21.3,14.2,22.0,136.0,C
7041,47.0,18.2,48.0,223.0,B
7042,57.1,17.3,62.0,238.0,C
7043,28.2,21.8,43.0,172.0,A
7044,45.0,17.5,43.0,182.0,C
7045,40.2,3.5,38.0,181.0,D
7046,36.9,17.7,52.0,210.0,A
7047,29.6,25.0,30.0,184.0,A
7048,18.5,14.0,10.0,114.0,D
7049,45.4,15.8,33.0,200.0,C
7050,40.6,25.4,51.0,226.0,A
7051,17.2,13.0,7.0,132.0,D
7052,32.9,16.1,25.0,184.0,C
7053,23.8,18.5,30.0,162.0,B
7054,45.7,16.6,66.0,229.0,A
7055,45.8,11.3,59.0,229.0,B
7056,46.5,28.0,48.0,225.0,A
7057,32.6,20.8,49.0,210.0,C
7058,21.4,15.0,28.0,150.0,D
7059,42.9,15.8,50.0,236.0,B
7060,28.3,19.1,30.0,144.0,B
7061,28.9,24.0,33.0,144.0,A
7062,50.3,17.7,37.0,209.0,B
7063,43.7,23.0,58.0,230.0,A
7064,51.3,7.7,55.0,209.0,C
7065,23.7,9.7,20.0,142.0,D
7066,29.6,16.5,22.0,165.0,C
7067,29.2,18.9,20.0,165.0,B
7068,46.0,18.9,65.0,231.0,A
7069,35.7,8.4,53.0,231.0,C
7070,42.5,20.2,46.0,199.0,A
7071,46.3,8.5,27.0,197.0,D
7072,47.0,8.9,53.0,199.0,C
7073,28.9,15.7,26.0,157.0,B
7074,45.8,30.2,46.0,244.0,A
7075,24.1,17.5,28.0,150.0,D
7076,42.2,0.4,44.0,224.0,D
7077,38.7,17.9,49.0,205.0,A
7078,44.1,12.7,58.0,195.0,C
7079,29.1,27.6,54.0,181.0,A
7080,14.4,-4.5,22.0,100.0,D
7081,52.5,13.6,47.0,248.0,B
7082,45.2,19.8,28.0,161.0,B
7083,49.7,23.9,43.0,239.0,B
7084,20.8,7.5,24.0,165.0,D
7085,40.9,-4.0,27.0,196.0,D
7086,44.6,9.6,41.0,208.0,D
7087,23.4,18.2,37.0,166.0,B
7088,45.3,17.6,35.0,181.0,C
7089,44.6,26.5,50.0,238.0,A
7090,52.0,13.8,38.0,213.0,C
7091,16.9,14.6,33.0,144.0,C
7092,26.0,22.4,40.0,161.0,A
7093,24.9,21.0,21.0,125.0,C
7094,22.0,9.6,24.0,160.0,C
7095,43.1,28.3,44.0,223.0,C
7096,36.0,14.8,22.0,152.0,D
7097,44.4,10.1,45.0,199.0,B
7098,46.2,18.8,62.0,221.0,B
7099,56.1,12.0,30.0,204.0,D
7100,31.2,16.0,32.0,170.0,B
7101,24.9,7.0,20.0,105.0,D
7102,27.2,4.0,16.0,110.0,D
7103,23.4,14.6,46.0,169.0,C
7104,36.2,0.7,43.0,180.0,D
7105,27.36,11.5,28.0,179.0,C
7106,45.6,16.8,50.0,246.0,C
7107,28.0,2.7,16.0,159.0,D
7108,31.9,2.8,45.0,190.0,D
7109,39.5,14.1,56.0,200.0,D
7110,41.3,-0.2,39.0,210.0,D
7111,22.6,6.8,28.0,148.0,D
7112,48.0,20.7,50.0,226.0,B
7113,36.9,14.4,27.0,171.0,D
7114,43.1,6.2,56.0,221.0,C
7115,25.5,24.7,45.0,167.0,B
7116,34.7,24.7,51.0,190.0,A
7117,27.1,19.9,42.0,199.0,A
7118,36.8,15.2,37.0,162.0,D
7119,36.8,14.8,37.0,175.0,C
7120,26.7,27.3,35.0,176.0,A
7121,45.5,18.6,56.0,234.0,A
7122,19.7,17.0,19.0,133.0,D
7123,20.6,11.6,15.0,119.0,D
7124,23.8,23.7,22.0,127.0,A
7125,45.6,15.3,49.0,227.0,C
7126,53.0,14.4,54.0,207.0,B
7127,45.9,27.9,50.0,211.0,A
7128,45.5,6.7,42.0,220.0,D
7129,42.3,17.9,29.0,185.0,D
7130,45.8,15.8,36.0,189.0,B
7131,44.6,14.8,46.0,165.0,A
7132,35.9,18.0,54.0,245.0,A
7133,27.8,12.6,5.0,89.0,D
7134,30.1,22.0,54.0,192.0,A
7135,40.0,12.8,62.0,242.0,C
7136,43.0,21.5,32.0,193.0,C
7137,45.9,14.6,62.0,205.0,B
7138,22.3,1.0,29.0,153.0,D
7139,43.7,20.9,58.0,229.0,A
7140,53.2,9.7,37.0,211.0,B
7141,47.9,23.9,57.0,238.0,A
7142,40.4,18.0,50.0,180.0,A
7143,35.1,-1.0,27.0,193.0,D
7144,22.7,19.6,28.0,147.0,A
7145,42.9,20.2,52.0,200.0,A
7146,33.7,15.2,39.0,213.0,D
7147,35.9,11.0,36.0,197.0,B
7148,44.9,28.5,51.0,245.0,C
7149,35.2,21.0,43.0,202.0,B
7150,18.0,1.6,14.0,135.0,D
7151,24.1,17.1,28.0,145.0,B
7152,40.6,12.5,30.0,179.0,B
7153,50.8,22.8,60.0,244.0,A
7154,30.6,22.8,25.0,143.0,B
7155,37.4,17.4,56.0,252.0,B
7156,51.5,16.0,50.0,237.0,C
7157,46.5,19.5,48.0,221.0,A
7158,46.5,19.0,51.0,233.0,A
7159,49.7,21.3,58.0,244.0,A
7160,27.4,19.3,15.0,162.0,D
7161,53.8,20.0,60.0,230.0,B
7162,52.3,17.7,40.0,237.0,C
7163,23.0,20.7,38.0,160.0,A
7164,43.9,14.3,53.0,255.0,B
7165,28.5,24.2,46.0,207.0,A
7166,25.4,16.6,32.0,145.0,B
7167,53.9,17.0,67.0,247.0,A
7168,54.7,23.5,60.0,232.0,B
7169,27.6,19.4,23.0,142.0,B
7170,37.9,4.2,44.0,219.0,D
7171,29.8,20.0,26.0,156.0,C
7172,27.3,20.0,37.0,173.0,A
7173,49.2,11.1,50.0,218.0,B
7174,23.0,28.0,44.0,185.0,C
7175,53.0,15.0,62.0,260.0,A
7176,48.8,22.0,48.0,210.0,C
7177,40.3,13.0,30.0,186.0,B
7178,46.4,17.5,58.0,231.0,C
7179,35.7,9.5,31.0,173.0,C
7180,24.8,11.5,9.0,90.0,D
7181,24.5,29.5,40.0,165.0,A
7182,34.8,24.6,36.0,200.0,A
7183,48.1,18.0,45.0,213.0,B
7184,22.3,27.0,36.0,160.0,A
7185,56.4,20.2,50.0,235.0,B
7186,38.8,20.5,37.0,175.0,A
7187,46.7,11.0,43.0,213.0,B
7188,30.4,17.6,38.0,195.0,B
7189,28.6,16.1,58.0,243.0,A
7190,38.6,13.7,43.0,222.0,B
7191,42.9,18.3,39.0,209.0,C
7192,58.8,15.4,52.0,251.0,A
7193,40.0,12.0,44.0,216.0,B
7194,59.4,17.8,70.0,269.0,A
7195,47.7,22.3,58.0,217.0,B
7196,40.1,8.9,48.0,223.0,C
7197,19.9,27.4,38.0,144.0,B
7198,26.5,24.4,38.0,160.0,B
7199,44.4,12.3,59.0,212.0,B
7200,38.6,1.5,44.0,196.0,D
7201,52.3,22.4,57.0,243.0,A
7202,50.3,6.5,39.0,255.0,C
7203,40.6,19.2,61.0,204.0,C
7204,37.5,-6.44,48.0,212.0,D
7205,30.4,5.0,23.0,162.0,D
7206,43.4,19.6,32.0,211.0,A
